
Generated at: 2021/04/04 17:38:27
mirDIP version: 4.1.11.2.
Database version: 4.1.0.3



Gene Symbol     - GADD45G
FADS2
P4HA1
SOCS2
FOSB
TRHDE
ME1
RTP3
PHLDA1
IL1RN
IP6K3
CEBPD
SDC4
PEG10
TMEM154
IGFBP2
Micro RNA       - 
Minimum Score   - Very High


Gene Symbols input verification: (1)
Provided Gene Symbol,Suggestion,Updated Symbol at Database,Correct HUGO notation,HUGO Symbol ID,Approved Gene Symbol (HUGO),Previous Gene Symbol (HUGO),Gene Symbol Synonyms (HUGO)
PEG10,Q86TG7,,hsa-miR-198,0.394926380270447,13,Very High,BCmicrO|BiTargeting|CoMeTa|ElMMo3|MBStar|MirAncesTar|mirCoX|miRDB|MirMAP|miRTar2GO|MultiMiTar|RepTar|RNAhybrid
PEG10,Q86TG7,,hsa-miR-520a-5p,0.394873462866289,12,Very High,BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MultiMiTar|RepTar|TargetRank|TargetSpy
PEG10,Q86TG7,,hsa-miR-205-5p,0.394835260477784,11,Very High,CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G
PEG10,Q86TG7,,hsa-miR-592,0.394686773937382,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|MultiMiTar|RepTar|TargetRank
PEG10,Q86TG7,,hsa-miR-146a-5p,0.394029227258749,13,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirCoX|miRDB|MirMAP|miRTar2GO|MultiMiTar|RepTar
GADD45G,O95257,,hsa-miR-421,0.394021469405521,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|RepTar|TargetRank|TargetSpy
TRHDE,Q9UKU6,,hsa-miR-127-5p,0.39383658717722,12,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|MirAncesTar|MirMAP|Mirza-G|MultiMiTar|RepTar|TargetRank|TargetSpy
PEG10,Q86TG7,,hsa-miR-581,0.393782157805338,11,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MultiMiTar|RepTar|TargetRank
PEG10,Q86TG7,,hsa-miR-20b-5p,0.393639624077856,9,Very High,BCmicrO|CoMeTa|MBStar|MirAncesTar|mirCoX|MirMAP|miRTar2GO|MultiMiTar|RNAhybrid
PEG10,Q86TG7,,hsa-miR-513b-5p,0.393506171182043,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|MultiMiTar|RepTar|RNAhybrid
PHLDA1,Q8WV24,,hsa-miR-595,0.393223996782263,11,Very High,BCmicrO|BiTargeting|CoMeTa|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|MultiMiTar|RepTar
CEBPD,P49716,,hsa-miR-202-3p,0.393093030194678,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|PITA|RepTar|RNAhybrid
SOCS2,O14508,,hsa-miR-1302,0.392941916422692,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|PACCMIT|RepTar|RNAhybrid
PHLDA1,Q8WV24,,hsa-miR-889-3p,0.392873895554189,11,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|mirbase|miRDB|MirMAP|MirTar|Mirza-G
SDC4,P31431,,hsa-miR-140-3p,0.392840139381536,12,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
ME1,P48163,,hsa-miR-3680-3p,0.392337920468032,9,Very High,Cupid|DIANA|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid
PEG10,Q86TG7,,hsa-miR-520f-3p,0.392305814660369,10,Very High,BCmicrO|CoMeTa|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MultiMiTar|RepTar|TargetRank
PEG10,Q86TG7,,hsa-miR-17-5p,0.392249502562479,8,Very High,BCmicrO|CoMeTa|MBStar|MirAncesTar|MirMAP|miRTar2GO|MultiMiTar|RNAhybrid
PEG10,Q86TG7,,hsa-miR-296-3p,0.392140311795256,11,Very High,BCmicrO|CoMeTa|DIANA|MBStar|microrna.org|MirAncesTar|MirMAP|miRTar2GO|MultiMiTar|PITA|RNAhybrid
TMEM154,Q6P9G4,,hsa-miR-653-5p,0.392039280947801,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|Mirza-G|RepTar|RNAhybrid|TargetRank
TRHDE,Q9UKU6,,hsa-miR-132-3p,0.391973666370795,10,Very High,DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|MirMAP|Mirza-G|MultiMiTar|TargetRank
SDC4,P31431,,hsa-miR-575,0.391846212939038,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetSpy
ME1,P48163,,hsa-miR-450b-5p,0.391723965806164,9,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MirAncesTar|MirMAP|Mirza-G|RNAhybrid
TMEM154,Q6P9G4,,hsa-miR-320a,0.391501095200164,14,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetSpy
PEG10,Q86TG7,,hsa-miR-657,0.39129847834307,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RNAhybrid
GADD45G,O95257,,hsa-miR-296-5p,0.391289503674836,13,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MAMI|MirAncesTar|mirbase|mirCoX|miRDB|MirMAP|MirSNP|RepTar|TargetRank
IL1RN,P18510,,hsa-miR-516b-5p,0.390817063047067,12,Very High,BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank
TMEM154,Q6P9G4,,hsa-miR-520e,0.390566837851341,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetRank|TargetSpy
TMEM154,Q6P9G4,,hsa-miR-383-5p,0.390546420801908,13,Very High,BCmicrO|BiTargeting|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|PITA|RepTar|RNAhybrid
IL1RN,P18510,,hsa-miR-1205,0.390176689227345,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid
CEBPD,P49716,,hsa-miR-421,0.390058615108842,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|Mirza-G|RepTar|RNAhybrid|TargetSpy
PEG10,Q86TG7,,hsa-miR-577,0.389836928053501,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetRank|TargetSpy
TMEM154,Q6P9G4,,hsa-miR-374a-5p,0.38913186823469,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetRank
SDC4,P31431,,hsa-miR-656-3p,0.388968786141659,12,Very High,CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetRank
PHLDA1,Q8WV24,,hsa-miR-371b-5p,0.388085592233894,9,Very High,DIANA|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|PACCMIT
PHLDA1,Q8WV24,,hsa-miR-891b,0.388016153118446,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|PACCMIT|RepTar|TargetSpy
PHLDA1,Q8WV24,,hsa-miR-663b,0.387630789742624,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|TargetSpy
SDC4,P31431,,hsa-miR-1321,0.387097195791149,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|Mirza-G|RepTar|RNAhybrid
TRHDE,Q9UKU6,,hsa-miR-409-3p,0.386954565319796,11,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|TargetRank|TargetSpy
ME1,P48163,,hsa-miR-520g-3p,0.386947272983261,10,Very High,BCmicrO|CoMeTa|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|MultiMiTar|RNAhybrid
TRHDE,Q9UKU6,,hsa-miR-3680-3p,0.386170011502387,8,Very High,Cupid|DIANA|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G
PHLDA1,Q8WV24,,hsa-miR-1-3p,0.385919061091571,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|Mirza-G|MultiMiTar|RepTar
PEG10,Q86TG7,,hsa-miR-301a-3p,0.385175205303612,7,Very High,BCmicrO|CoMeTa|MBStar|MirAncesTar|miRTar2GO|MultiMiTar|RepTar
P4HA1,P13674,,hsa-miR-499a-5p,0.385053697530793,6,Very High,BCmicrO|CoMeTa|ElMMo3|miRcode|RepTar|TargetRank
PHLDA1,Q8WV24,,hsa-miR-1305,0.384751144743132,11,Very High,CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|TargetSpy
ME1,P48163,,hsa-miR-519e-5p,0.384638033012304,9,Very High,BiTargeting|DIANA|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid
SOCS2,O14508,,hsa-miR-1264,0.384628868545801,14,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|mirCoX|miRDB|MirMAP|Mirza-G|PACCMIT|RepTar|RNAhybrid
PEG10,Q86TG7,,hsa-miR-548d-5p,0.384338083678551,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|TargetSpy
PEG10,Q86TG7,,hsa-miR-620,0.384295215334232,11,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MultiMiTar|RepTar|RNAhybrid
PEG10,Q86TG7,,hsa-miR-573,0.384252382113062,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MultiMiTar|RepTar|RNAhybrid|TargetRank|TargetSpy
TRHDE,Q9UKU6,,hsa-miR-4317,0.384153967444729,11,Very High,BiTargeting|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RepTar
FADS2,O95864,,hsa-miR-615-5p,0.383726637159601,13,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|PITA|RepTar|RNAhybrid|TargetRank
PEG10,Q86TG7,,hsa-miR-520b,0.383644656686893,7,Very High,BiTargeting|CoMeTa|MBStar|MirAncesTar|miRTar2GO|MultiMiTar|RepTar
P4HA1,P13674,,hsa-miR-370-3p,0.383465026520839,13,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid
PEG10,Q86TG7,,hsa-miR-548b-3p,0.383082384133315,8,Very High,BCmicrO|CoMeTa|MBStar|MirAncesTar|MirMAP|miRTar2GO|MultiMiTar|TargetRank
PEG10,Q86TG7,,hsa-miR-548i,0.382994743104834,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|TargetSpy
SDC4,P31431,,hsa-miR-485-5p,0.382973707766652,10,Very High,BCmicrO|CoMeTa|ElMMo3|microrna.org|MirAncesTar|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetRank
FOSB,P53539,,hsa-miR-766-3p,0.382573092592625,12,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|Mirza-G|PACCMIT|RepTar|RNAhybrid
