
Generated at: 2021/03/17 09:54:01
mirDIP version: 4.1.11.2.
Database version: 4.1.0.3



Gene Symbol     - 
Micro RNA       - hsa-miR-221-3p
hsa-miR-155-5p
hsa-miR-222-3p
hsa-miR-150-5p
hsa-miR-200b-3p
hsa-miR-31-5p
hsa-miR-143-3p
hsa-miR-10a-5p
hsa-miR-200c-3p
hsa-miR-940
hsa-miR-181d-5p
hsa-miR-200a-3p
hsa-miR-193b-3p
hsa-miR-141-3p
hsa-miR-551b-3p
hsa-miR-1234-3p
Minimum Score   - Very High


Results (19222) 
Gene Symbol,Uniprot,Pseudogene,MicroRNA,Integrated Score,Number of Sources,Score Class,Sources
RAB8B,Q92930,,hsa-miR-200a-3p,0.650134909846404,16,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
MSL1,Q68DK7,,hsa-miR-143-3p,0.650062437629443,18,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|Mirza-G|PACCMIT|PITA|RepTar|RNAhybrid|TargetRank|TargetScan
PHACTR4,Q8IZ21,,hsa-miR-181d-5p,0.64992201736312,15,Very High,BCmicrO|BiTargeting|CoMeTa|ElMMo3|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|RNA22|RNAhybrid|TargetScan
GIGYF1,O75420,,hsa-miR-200c-3p,0.649920800032695,13,Very High,BCmicrO|BiTargeting|Cupid|ElMMo3|MAMI|microrna.org|MirAncesTar|miRDB|miRTar2GO|Mirza-G|PACCMIT|RepTar|TargetScan
RORA,P35398,,hsa-miR-141-3p,0.64988783131827,14,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|MirTar|RNAhybrid|TargetScan
ARL15,Q9NXU5,,hsa-miR-143-3p,0.649836323595861,17,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|RepTar|RNAhybrid
NFASC,O94856,,hsa-miR-150-5p,0.64973825424939,18,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|PACCMIT|RepTar|RNA22|RNAhybrid|TargetRank|TargetScan
PLXDC1,Q8IUK5,,hsa-miR-141-3p,0.649618998576021,16,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
COL16A1,Q07092,,hsa-miR-181d-5p,0.649576756902702,16,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|Mirza-G|PACCMIT|RepTar|RNA22|RNAhybrid|TargetScan
EGR2,P11161,,hsa-miR-200a-3p,0.649492737891904,15,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetScan
KLF3,P57682,,hsa-miR-31-5p,0.64947098704928,15,Very High,BCmicrO|CoMeTa|Cupid|DIANA|MBStar|MirAncesTar|miRcode|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|PITA|RepTar|RNAhybrid|TargetScan
RWDD4,Q6NW29,,hsa-miR-200a-3p,0.649468920445845,14,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
INTS6L,Q5JSJ4,,hsa-miR-200c-3p,0.649393899463085,15,Very High,BCmicrO|Cupid|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetScan
ARL15,Q9NXU5,,hsa-miR-155-5p,0.649387636066005,15,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|MirAncesTar|miRcode|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RepTar|RNAhybrid
TCF4,P15884,,hsa-miR-222-3p,0.649380108676256,16,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|mirCoX|MirMAP|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetRank|TargetScan
CNR1,P21554,,hsa-miR-221-3p,0.649344290201937,18,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank
WDFY3,Q8IZQ1,,hsa-miR-155-5p,0.649308871145063,13,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|MirAncesTar|miRcode|MirMAP|miRTar2GO|Mirza-G|RepTar
AHCTF1,Q8WYP5,,hsa-miR-181d-5p,0.64930466319014,17,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|RepTar|RNA22|RNAhybrid|TargetRank
SLC39A10,Q9ULF5,,hsa-miR-143-3p,0.649207551810362,18,Very High,BCmicrO|BiTargeting|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetScan
KMT2C,Q8NEZ4,,hsa-miR-200b-3p,0.649204730433645,14,Very High,BCmicrO|BiTargeting|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|Mirza-G|PACCMIT|RNAhybrid|TargetScan
F13A1,P00488,,hsa-miR-155-5p,0.649187245709548,16,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|MultiMiTar|RNAhybrid|TargetRank|TargetScan
GABRA4,P48169,,hsa-miR-150-5p,0.649169750718471,17,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
ZNF140,P52738,,hsa-miR-181d-5p,0.649166292028516,16,Very High,BCmicrO|BiTargeting|ElMMo3|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
BSDC1,Q9NW68,,hsa-miR-155-5p,0.649145279908164,14,Very High,BCmicrO|CoMeTa|Cupid|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|MirMAP|MirTar|miRTar2GO|RNA22|RNAhybrid|TargetScan
AMMECR1L,Q6DCA0,,hsa-miR-200c-3p,0.64911521624207,14,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|PACCMIT|TargetRank
ZC3H4,Q9UPT8,,hsa-miR-200b-3p,0.649055557014191,14,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|miRTar2GO|PACCMIT|RepTar|TargetScan
AMBN,Q9NP70,,hsa-miR-155-5p,0.649021335899154,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetRank
RNF13,O43567,,hsa-miR-200a-3p,0.648998083338455,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
CARF,Q8N187,,hsa-miR-200c-3p,0.648976222275039,16,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank
PTAR1,Q7Z6K3,,hsa-miR-155-5p,0.648952263593257,16,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
LEPROTL1,O95214,,hsa-miR-200b-3p,0.64894399219782,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|PACCMIT|RNAhybrid|TargetRank|TargetScan
KCNN3,Q9UGI6,,hsa-miR-155-5p,0.64889360013532,18,Very High,BCmicrO|BiTargeting|CoMeTa|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirSNP|MultiMiTar|PACCMIT|RepTar|RNA22|RNAhybrid
RBM27,Q9P2N5,,hsa-miR-10a-5p,0.648851632894432,14,Very High,BCmicrO|Cupid|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|TargetScan
GATA3,P23771,,hsa-miR-200a-3p,0.648832763582904,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetRank|TargetScan
FEM1C,Q96JP0,,hsa-miR-141-3p,0.648811075609309,17,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|Mirza-G|PACCMIT|RepTar
UBE2I,P63279,,hsa-miR-10a-5p,0.64880399180936,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetScan
PDZRN3,Q9UPQ7,,hsa-miR-940,0.648775449768406,16,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MirAncesTar|MirMAP|MirSNP|MirTar|Mirza-G|MultiMiTar|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetSpy
POT1,Q9NUX5,,hsa-miR-200a-3p,0.648760614854199,19,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|PACCMIT|RepTar|RNAhybrid
CBX5,P45973,,hsa-miR-940,0.648735968310063,16,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetSpy
ZNF136,P52737,,hsa-miR-181d-5p,0.648733258410764,13,Very High,BCmicrO|BiTargeting|ElMMo3|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|TargetRank|TargetScan
MTHFD1,P11586,,hsa-miR-193b-3p,0.648702967042277,15,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirSNP|PACCMIT|RepTar|RNAhybrid
RELA,Q04206,,hsa-miR-155-5p,0.648699426563988,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|PACCMIT|RNAhybrid|TargetScan
ASB6,Q9NWX5,,hsa-miR-940,0.648694183099438,17,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetRank|TargetSpy
UBE2V1,Q13404,,hsa-miR-200c-3p,0.648637917631322,13,Very High,BCmicrO|BiTargeting|CoMeTa|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetRank|TargetScan
C3orf58,Q8NDZ4,,hsa-miR-155-5p,0.648595627336396,15,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|MultiMiTar|TargetRank
BTBD3,Q9Y2F9,,hsa-miR-221-3p,0.648552981436702,15,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|MirAncesTar|miRcode|mirCoX|MirMAP|miRTar2GO|Mirza-G|RNAhybrid|TargetRank
LMBR1,Q8WVP7,,hsa-miR-141-3p,0.64855280755271,16,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
AFF2,P51816,,hsa-miR-200a-3p,0.64854921233679,17,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetRank
PPP2R5E,Q16537,,hsa-miR-222-3p,0.648532399239313,14,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetScan
RAB10,P61026,,hsa-miR-200a-3p,0.648529573634428,13,Very High,BCmicrO|Cupid|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|RepTar|TargetRank|TargetScan
UBE2V1,Q13404,,hsa-miR-200b-3p,0.648507325319328,13,Very High,BCmicrO|BiTargeting|CoMeTa|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetRank|TargetScan
STRN,O43815,,hsa-miR-200b-3p,0.648476204945283,15,Very High,BCmicrO|CoMeTa|DIANA|MBStar|MAMI|MirAncesTar|mirbase|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetScan
SPART,,,hsa-miR-200b-3p,0.648474825290969,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|TargetRank|TargetScan
LRIG1,Q96JA1,,hsa-miR-200b-3p,0.648461635734484,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|MirMAP|MirSNP|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
TET2,Q6N021,,hsa-miR-143-3p,0.64841507997738,17,Very High,BCmicrO|BiTargeting|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|Mirza-G|MultiMiTar|PITA|RNAhybrid|TargetRank|TargetScan
TAPT1,Q6NXT6,,hsa-miR-141-3p,0.648404695269333,18,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
POLQ,O75417,,hsa-miR-181d-5p,0.648357862444882,15,Very High,BCmicrO|BiTargeting|ElMMo3|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
GPBP1,Q86WP2,,hsa-miR-222-3p,0.648322638200311,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|RNAhybrid|TargetScan
PPM1B,O75688,,hsa-miR-181d-5p,0.648303512684355,15,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank
DHX15,O43143,,hsa-miR-221-3p,0.64828757175132,10,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|mirCoX|MirMAP|miRTar2GO|PicTar
ADCY9,O60503,,hsa-miR-193b-3p,0.648229936918443,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MultiMiTar|RNAhybrid|TargetRank|TargetScan
RAB18,Q9NP72,,hsa-miR-200c-3p,0.648112215579178,15,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|RNAhybrid|TargetRank|TargetScan
DNAJB6,O75190,,hsa-miR-200c-3p,0.648026563871396,13,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|MirMAP|Mirza-G|RNAhybrid|TargetRank
ATP8A2,Q9NTI2,,hsa-miR-200a-3p,0.64801308246229,17,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|MirMAP|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetScan
ZCCHC14,Q8WYQ9,,hsa-miR-181d-5p,0.647989751072645,11,Very High,BCmicrO|CoMeTa|ElMMo3|MBStar|microrna.org|MirAncesTar|MirMAP|miRTar2GO|Mirza-G|TargetRank|TargetScan
CCDC88A,Q3V6T2,,hsa-miR-221-3p,0.647981065444925,18,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
CEP83,Q9Y592,,hsa-miR-155-5p,0.647897777234802,14,Very High,BCmicrO|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetRank|TargetScan
NSD2,O96028,,hsa-miR-200b-3p,0.647895216853724,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|RepTar|RNAhybrid
TMEM181,Q9P2C4,,hsa-miR-181d-5p,0.647877943696092,16,Very High,BCmicrO|BiTargeting|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|RepTar|TargetRank|TargetScan
MAFB,Q9Y5Q3,,hsa-miR-155-5p,0.647876155449174,11,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|miRcode|MirMAP|Mirza-G|TargetScan
ACTR3,P61158,,hsa-miR-200b-3p,0.647859068364267,13,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|PACCMIT|RNAhybrid|TargetScan
MAP4K4,O95819,,hsa-miR-141-3p,0.647849753679867,16,Very High,BCmicrO|CoMeTa|Cupid|ElMMo3|MBStar|microrna.org|MirAncesTar|mirCoX|miRDB|MirMAP|MirSNP|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
BAZ2B,Q9UIF8,,hsa-miR-221-3p,0.64782152236717,12,Very High,BCmicrO|Cupid|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|Mirza-G|RNAhybrid|TargetScan
PISD,Q9UG56,,hsa-miR-200b-3p,0.647763505529096,15,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
TTYH2,Q9BSA4,,hsa-miR-200a-3p,0.647716310492046,14,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|PACCMIT|RNAhybrid|TargetScan
EPB41L3,Q9Y2J2,,hsa-miR-181d-5p,0.647578491159452,15,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|RNAhybrid|TargetRank|TargetScan
CYTH1,Q15438,,hsa-miR-200c-3p,0.647576321957638,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
ZNF655,Q8N720,,hsa-miR-200c-3p,0.647535421656851,16,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank
RIMS2,Q9UQ26,,hsa-miR-200b-3p,0.647519695135409,13,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetScan
ASXL1,Q8IXJ9,,hsa-miR-141-3p,0.647493113611765,16,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetScan
WDR43,Q15061,,hsa-miR-200a-3p,0.647475484038827,17,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|Mirza-G|RepTar|RNAhybrid|TargetScan
TIPARP,Q7Z3E1,,hsa-miR-155-5p,0.647445961950534,17,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetRank
CRKL,P46109,,hsa-miR-222-3p,0.647435573472468,16,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
RSRP1,Q9BUV0,,hsa-miR-155-5p,0.647369088286713,16,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|PACCMIT|RNAhybrid
TUBB3,Q13509,,hsa-miR-200c-3p,0.647366903924155,15,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|miRDB|MirMAP|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetScan
MBNL3,Q9NUK0,,hsa-miR-200b-3p,0.647303006978646,12,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetScan
MAGI1,Q96QZ7,,hsa-miR-222-3p,0.64729586866839,17,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|miRTar2GO|MultiMiTar|PACCMIT|RepTar|RNAhybrid|TargetRank
EPB41L4B,Q9H329,,hsa-miR-31-5p,0.647259293071864,18,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|PITA|RepTar|TargetRank
KCNH8,Q96L42,,hsa-miR-193b-3p,0.64712847601401,14,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank
MTMR9,Q96QG7,,hsa-miR-181d-5p,0.647120449222558,15,Very High,BCmicrO|BiTargeting|CoMeTa|ElMMo3|microrna.org|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
ACO1,P21399,,hsa-miR-150-5p,0.647081401434315,15,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
MTFR1,Q15390,,hsa-miR-31-5p,0.647060344479487,16,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetScan
LIMK1,P53667,,hsa-miR-143-3p,0.647024796979737,16,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|PITA|RepTar|RNAhybrid|TargetScan
SVEP1,Q4LDE5,,hsa-miR-143-3p,0.647016866080374,17,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|PACCMIT|RepTar|RNAhybrid|TargetScan
ALPL,P05186,,hsa-miR-10a-5p,0.646984066973988,17,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirSNP|RepTar|RNA22|RNAhybrid|TargetScan
SSFA2,P28290,,hsa-miR-200c-3p,0.646905568387068,18,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
ROBO2,Q9HCK4,,hsa-miR-181d-5p,0.646835468917865,14,Very High,BCmicrO|CoMeTa|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|PACCMIT|RNAhybrid|TargetScan
DACH1,Q9UI36,,hsa-miR-221-3p,0.646823011907441,16,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|TargetRank
CNPPD1,Q9BV87,,hsa-miR-150-5p,0.646800362364548,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetRank|TargetScan
ETNK1,Q9HBU6,,hsa-miR-200a-3p,0.646784610754204,16,Very High,BCmicrO|CoMeTa|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
UBE2R2,Q712K3,,hsa-miR-200b-3p,0.646698704577984,13,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|TargetRank|TargetScan
