
Generated at: 2021/03/22 11:54:51
mirDIP version: 4.1.11.2.
Database version: 4.1.0.3



Gene Symbol     - PHLDA1
KLF4
IER3
ZFP36
IGFBP2
SYT7
IRS2
MYC
DUSP10
NR4A1
GPAM
IL1RN
P4HA1
MAMDC4
CYR61
MAFF
SIK1
ATF3
EGR1
LRRC31
KLF6
SDC4
UBD
FMO1
JUNB
JUN
Micro RNA       - 
Minimum Score   - Very High


Gene Symbols input verification: (2)
Provided Gene Symbol,Suggestion,Updated Symbol at Database,Correct HUGO notation,HUGO Symbol ID,Approved Gene Symbol (HUGO),Previous Gene Symbol (HUGO),Gene Symbol Synonyms (HUGO)
DUSP10,Q9Y6W6,,hsa-miR-181c-5p,0.487489250464809,10,Very High,BCmicrO|CoMeTa|Cupid|MBStar|microrna.org|MirAncesTar|MirMAP|Mirza-G|RNAhybrid|TargetScan
ZFP36,P26651,,hsa-miR-374a-5p,0.487403547946775,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetRank
SDC4,P31431,,hsa-miR-495-3p,0.487324828324711,11,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetRank
PHLDA1,Q8WV24,,hsa-miR-194-5p,0.48666865326709,11,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|TargetScan
GPAM,Q9HCL2,,hsa-miR-33a-5p,0.4866556612658,15,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|MultiMiTar|RepTar|TargetRank
MAFF,Q9ULX9,,hsa-miR-148a-3p,0.485460537451256,15,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
KLF4,O43474,,hsa-miR-10b-5p,0.485215853394005,10,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirMAP|Mirza-G|RNAhybrid
SIK1,P57059,,hsa-miR-3119,0.485122510507212,10,Very High,Cupid|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RepTar
PHLDA1,Q8WV24,,hsa-miR-19a-3p,0.484561353423006,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|Mirza-G|RepTar|TargetScan
GPAM,Q9HCL2,,hsa-miR-424-5p,0.484193789683461,11,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|TargetRank
PHLDA1,Q8WV24,,hsa-miR-323a-3p,0.48409326067959,11,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|Mirza-G|TargetScan
KLF6,Q99612,,hsa-miR-122-5p,0.483988777314493,15,Very High,BiTargeting|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|PITA|RNAhybrid
EGR1,P18146,,hsa-miR-581,0.483340006585838,12,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirTar|RepTar|RNAhybrid|TargetRank|TargetSpy
EGR1,P18146,,hsa-miR-518b,0.483221285980433,11,Very High,BCmicrO|CoMeTa|ElMMo3|MAMI|MirAncesTar|miRDB|MirMAP|Mirza-G|MultiMiTar|RNAhybrid|TargetRank
GPAM,Q9HCL2,,hsa-miR-141-3p,0.482808144730169,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|TargetRank
EGR1,P18146,,hsa-miR-548c-5p,0.482721150075087,14,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RNAhybrid|TargetRank
GPAM,Q9HCL2,,hsa-miR-195-5p,0.482406360300862,13,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|RepTar|TargetRank
EGR1,P18146,,hsa-miR-548b-5p,0.482403863588488,14,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RNAhybrid|TargetRank
EGR1,P18146,,hsa-miR-518a-3p,0.482210569178725,12,Very High,BCmicrO|CoMeTa|Cupid|ElMMo3|MirAncesTar|miRDB|MirMAP|Mirza-G|MultiMiTar|RNAhybrid|TargetRank|TargetSpy
IRS2,Q9Y4H2,,hsa-miR-659-3p,0.481678280296706,11,Very High,BCmicrO|CoMeTa|Cupid|DIANA|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|PACCMIT|TargetRank
NR4A1,P22736,,hsa-miR-15a-5p,0.481596953823273,13,Very High,BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|miRTar2GO|RepTar|RNAhybrid
MAFF,Q9ULX9,,hsa-miR-148b-3p,0.48152802586683,16,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
KLF4,O43474,,hsa-miR-4302,0.48143785455361,11,Very High,BiTargeting|Cupid|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|Mirza-G|PACCMIT|RepTar|RNAhybrid
GPAM,Q9HCL2,,hsa-miR-101-3p,0.480436663246686,13,Very High,BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|MultiMiTar|RepTar|TargetRank
PHLDA1,Q8WV24,,hsa-miR-105-5p,0.48028127530921,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar
IRS2,Q9Y4H2,,hsa-miR-145-5p,0.480250318615106,12,Very High,BCmicrO|CoMeTa|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|PACCMIT|RepTar
PHLDA1,Q8WV24,,hsa-miR-1264,0.480220173077968,15,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|mirCoX|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar|TargetSpy
PHLDA1,Q8WV24,,hsa-miR-381-3p,0.480173318523282,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|MultiMiTar
EGR1,P18146,,hsa-miR-4262,0.48015540526788,7,Very High,Cupid|MBStar|miRcode|MirMAP|RepTar|RNAhybrid|TargetScan
MAFF,Q9ULX9,,hsa-miR-129-5p,0.479707159228095,10,Very High,BCmicrO|DIANA|MirAncesTar|miRcode|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
EGR1,P18146,,hsa-miR-361-3p,0.479279747428706,14,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|ElMMo3|MirAncesTar|mirbase|MirMAP|MirSNP|Mirza-G|PITA|RepTar|RNAhybrid|TargetRank
NR4A1,P22736,,hsa-miR-214-3p,0.479168591468398,16,Very High,BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|MultiMiTar|RepTar|RNAhybrid
PHLDA1,Q8WV24,,hsa-miR-23a-3p,0.479008962027196,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|TargetScan
GPAM,Q9HCL2,,hsa-miR-200a-3p,0.478942149747133,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|TargetRank
EGR1,P18146,,hsa-miR-199b-3p,0.478385765564473,9,Very High,BCmicrO|CoMeTa|Cupid|MBStar|MirMAP|Mirza-G|MultiMiTar|RNAhybrid|TargetScan
KLF6,Q99612,,hsa-miR-524-5p,0.47836239259107,11,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid
IRS2,Q9Y4H2,,hsa-miR-575,0.47706521677573,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|MultiMiTar|PACCMIT|RepTar|TargetRank
PHLDA1,Q8WV24,,hsa-miR-19b-3p,0.476875875476076,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|Mirza-G|RepTar|TargetScan
SDC4,P31431,,hsa-miR-942-5p,0.476471722912552,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
MAFF,Q9ULX9,,hsa-miR-149-3p,0.476437433690395,13,Very High,BiTargeting|DIANA|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|PITA|RepTar|RNAhybrid
DUSP10,Q9Y6W6,,hsa-miR-421,0.476178175088176,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|RepTar|RNAhybrid|TargetSpy
PHLDA1,Q8WV24,,hsa-miR-548y,0.475946120236091,9,Very High,DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT
SDC4,P31431,,hsa-miR-130b-3p,0.475852067151267,15,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|RNAhybrid
ATF3,P18847,,hsa-miR-590-3p,0.47525272601266,12,Very High,CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetRank
SIK1,P57059,,hsa-miR-579-3p,0.475134217849028,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|Mirza-G|PACCMIT|RepTar|TargetRank
SYT7,O43581,,hsa-miR-939-5p,0.475012780281007,14,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|PITA|RepTar|RNAhybrid|TargetRank
GPAM,Q9HCL2,,hsa-miR-448,0.474671105789866,14,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|Mirza-G|MultiMiTar|RepTar|TargetRank|TargetSpy
IRS2,Q9Y4H2,,hsa-miR-200c-3p,0.473773817375696,12,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|miRTar2GO
PHLDA1,Q8WV24,,hsa-miR-548w,0.473407782148633,9,Very High,DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT
EGR1,P18146,,hsa-miR-32-5p,0.473350568227544,14,Very High,CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid
SYT7,O43581,,hsa-miR-1275,0.472925806954528,14,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid
GPAM,Q9HCL2,,hsa-miR-382-5p,0.472766250348411,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|MultiMiTar|PACCMIT|RepTar
IRS2,Q9Y4H2,,hsa-miR-1253,0.472519141302445,14,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|TargetSpy
CYR61,O00622,,hsa-miR-155-5p,0.472177095758056,15,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|PACCMIT|RepTar|RNAhybrid
KLF4,O43474,,hsa-miR-1229-3p,0.471691342400159,11,Very High,BCmicrO|CoMeTa|Cupid|DIANA|MirAncesTar|mirCoX|miRDB|MirMAP|MirTar|PACCMIT|RNAhybrid
IRS2,Q9Y4H2,,hsa-miR-206,0.471551410504752,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|mirCoX|MirMAP|miRTar2GO|MultiMiTar|RepTar
PHLDA1,Q8WV24,,hsa-miR-448,0.470905959027099,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|TargetSpy
IRS2,Q9Y4H2,,hsa-miR-23b-3p,0.470853837706105,10,Very High,BCmicrO|CoMeTa|ElMMo3|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G
MYC,P01106,,hsa-miR-34b-5p,0.470062075556339,13,Very High,BiTargeting|Cupid|DIANA|MirAncesTar|mirbase|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|PACCMIT|RepTar|RNAhybrid
ATF3,P18847,,hsa-miR-513a-5p,0.469377316795435,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|MirMAP|Mirza-G|MultiMiTar|RepTar|RNA22|RNAhybrid|TargetRank|TargetSpy
ZFP36,P26651,,hsa-miR-221-3p,0.469235822773406,11,Very High,BCmicrO|CoMeTa|Cupid|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|miRTar2GO|Mirza-G|RNAhybrid
P4HA1,P13674,,hsa-miR-493-5p,0.468908913643718,12,Very High,BiTargeting|DIANA|MBStar|MirAncesTar|mirbase|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetScan
ATF3,P18847,,hsa-miR-429,0.468578587691357,15,Very High,Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirSNP|RepTar|RNAhybrid|TargetRank|TargetSpy
ATF3,P18847,,hsa-miR-583,0.468415889691179,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|mirbase|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RNAhybrid|TargetRank|TargetSpy
GPAM,Q9HCL2,,hsa-miR-888-5p,0.468388654793134,12,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|TargetRank
JUN,P05412,,hsa-miR-9-5p,0.468052527620356,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNA22|RNAhybrid
GPAM,Q9HCL2,,hsa-miR-570-3p,0.467304542730308,11,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MultiMiTar|PACCMIT|RepTar|TargetRank
SYT7,O43581,,hsa-miR-671-5p,0.467030009061999,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MultiMiTar|PACCMIT|PITA|RepTar|RNAhybrid
KLF4,O43474,,hsa-miR-548l,0.466396010217329,13,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|PACCMIT|RNAhybrid|TargetSpy
SYT7,O43581,,hsa-miR-654-5p,0.466029795306911,15,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|Mirza-G|PACCMIT|PITA|RepTar|RNAhybrid|TargetRank|TargetSpy
DUSP10,Q9Y6W6,,hsa-miR-659-3p,0.4653116551503,12,Very High,BCmicrO|CoMeTa|DIANA|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|PACCMIT|RNA22|RNAhybrid|TargetRank
ZFP36,P26651,,hsa-miR-142-5p,0.464945849198351,13,Very High,CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RNAhybrid|TargetRank
KLF4,O43474,,hsa-miR-3681-3p,0.464765560450516,9,Very High,DIANA|MirAncesTar|miRDB|MirMAP|MirSNP|Mirza-G|PACCMIT|RNAhybrid|TargetScan
CYR61,O00622,,hsa-miR-122-5p,0.46450339627879,14,Very High,DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|MultiMiTar|RepTar|RNA22|RNAhybrid|TargetRank
KLF4,O43474,,hsa-miR-19b-3p,0.463959831937608,11,Very High,BCmicrO|BiTargeting|CoMeTa|MBStar|microrna.org|MirAncesTar|mirbase|miRTar2GO|MultiMiTar|RepTar|RNAhybrid
KLF6,Q99612,,hsa-miR-300,0.463772299116898,10,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|MirMAP|Mirza-G|RNAhybrid|TargetSpy
IRS2,Q9Y4H2,,hsa-miR-526b-5p,0.463497064185024,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|MultiMiTar|RepTar|TargetRank
IL1RN,P18510,,hsa-miR-1827,0.463161972137999,14,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar|RNAhybrid
KLF4,O43474,,hsa-miR-19a-3p,0.462751498522466,11,Very High,BCmicrO|BiTargeting|CoMeTa|MBStar|microrna.org|MirAncesTar|mirbase|miRTar2GO|MultiMiTar|RepTar|RNAhybrid
DUSP10,Q9Y6W6,,hsa-miR-20a-5p,0.462118310210929,12,Very High,BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetRank
LRRC31,Q6UY01,,hsa-miR-190b,0.461990159452709,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|MirTar|RepTar|RNAhybrid
KLF6,Q99612,,hsa-miR-421,0.461693616292436,12,Very High,BCmicrO|BiTargeting|Cupid|DIANA|ElMMo3|microrna.org|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|RNAhybrid
KLF6,Q99612,,hsa-miR-590-3p,0.461623435155425,11,Very High,Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid
PHLDA1,Q8WV24,,hsa-miR-539-5p,0.461358725564014,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar
P4HA1,P13674,,hsa-miR-491-3p,0.460875730584184,13,Very High,BCmicrO|DIANA|ElMMo3|MirAncesTar|mirbase|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank
DUSP10,Q9Y6W6,,hsa-miR-1283,0.460849190944795,13,Very High,BCmicrO|CoMeTa|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetSpy
P4HA1,P13674,,hsa-miR-197-3p,0.460817275921883,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank
GPAM,Q9HCL2,,hsa-miR-33b-5p,0.460555003437146,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|MultiMiTar|RepTar|TargetRank
CYR61,O00622,,hsa-miR-522-3p,0.459941299544004,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetRank
ATF3,P18847,,hsa-miR-192-5p,0.459720993211782,14,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid
SIK1,P57059,,hsa-miR-513a-5p,0.459009265060378,11,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MirAncesTar|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|TargetSpy
PHLDA1,Q8WV24,,hsa-miR-5590-3p,0.458590856323801,9,Very High,DIANA|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|TargetScan
MYC,P01106,,hsa-miR-586,0.458442229848744,15,Very High,Cupid|DIANA|ElMMo3|MirAncesTar|mirbase|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|MultiMiTar|PACCMIT|RepTar|RNAhybrid|TargetSpy
DUSP10,Q9Y6W6,,hsa-miR-494-3p,0.458426863775655,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|MirMAP|miRTar2GO|Mirza-G|RNAhybrid|TargetRank
PHLDA1,Q8WV24,,hsa-miR-545-3p,0.458214413200924,12,Very High,BCmicrO|BiTargeting|CoMeTa|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar
PHLDA1,Q8WV24,,hsa-miR-573,0.457970894485979,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|MultiMiTar|RepTar|TargetSpy
EGR1,P18146,,hsa-miR-518f-3p,0.457759476273209,11,Very High,BCmicrO|CoMeTa|Cupid|ElMMo3|MirAncesTar|miRDB|MirMAP|Mirza-G|MultiMiTar|RNAhybrid|TargetRank
ATF3,P18847,,hsa-miR-526b-5p,0.457579780647126,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar|RNA22|RNAhybrid|TargetRank
IRS2,Q9Y4H2,,hsa-miR-587,0.456825165131636,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|RepTar|TargetRank|TargetSpy
EGR1,P18146,,hsa-miR-25-3p,0.456781838408056,16,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|Mirza-G|PITA|RepTar|RNAhybrid
IRS2,Q9Y4H2,,hsa-miR-582-5p,0.456756713588226,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|MultiMiTar|RepTar
GPAM,Q9HCL2,,hsa-miR-519c-3p,0.456710588103756,13,Very High,BiTargeting|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|MultiMiTar|RepTar|TargetSpy
PHLDA1,Q8WV24,,hsa-miR-218-5p,0.456457546397659,13,Very High,BCmicrO|BiTargeting|CoMeTa|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar
FMO1,Q01740,,hsa-miR-105-5p,0.456216052645647,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MAMI|MirAncesTar|mirbase|MirMAP|Mirza-G|RepTar|RNA22|RNAhybrid|TargetRank
SIK1,P57059,,hsa-miR-192-5p,0.456157641083656,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|PACCMIT|RepTar
KLF4,O43474,,hsa-miR-511-5p,0.456137901972292,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank
KLF6,Q99612,,hsa-miR-498,0.455748333479883,11,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RNAhybrid
NR4A1,P22736,,hsa-miR-1277-5p,0.455378200416419,8,Very High,DIANA|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|PACCMIT|RNAhybrid
ZFP36,P26651,,hsa-miR-222-3p,0.455362303819056,11,Very High,BCmicrO|CoMeTa|Cupid|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|miRTar2GO|Mirza-G|RNAhybrid
DUSP10,Q9Y6W6,,hsa-miR-106b-5p,0.455343957683072,12,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RNAhybrid|TargetRank
SYT7,O43581,,hsa-miR-188-3p,0.455323637028223,12,Very High,BCmicrO|CoMeTa|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|PACCMIT|PITA|RNAhybrid|TargetRank
DUSP10,Q9Y6W6,,hsa-miR-595,0.455200513769329,14,Very High,BCmicrO|CoMeTa|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|MultiMiTar|RNA22|RNAhybrid|TargetRank|TargetSpy
GPAM,Q9HCL2,,hsa-miR-513a-5p,0.455010344565059,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|MirMAP|MirSNP|miRTar2GO|Mirza-G|MultiMiTar|RepTar|TargetRank|TargetSpy
ZFP36,P26651,,hsa-miR-7-5p,0.454834281918171,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RNAhybrid|TargetRank
SYT7,O43581,,hsa-miR-29c-3p,0.45389073513309,10,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MirAncesTar|MirMAP|RepTar|RNAhybrid|TargetScan
EGR1,P18146,,hsa-miR-548d-5p,0.453800670880186,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RNAhybrid|TargetRank|TargetSpy
IRS2,Q9Y4H2,,hsa-miR-935,0.453794924535452,11,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|TargetRank
