ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
8122327	0.1318	0.01004454	-2.70	-2.6947	-3.29e-01	CCDC28A	coiled-coil domain containing 28A
8030871	0.1318	0.01004576	-2.70	-2.6948	-1.93e-01	ZNF613	zinc finger protein 613
8030991	0.1318	0.01004664	-2.70	-2.6949	-2.41e-01	TPM3P9	tropomyosin 3 pseudogene 9
8077351	0.1318	0.01004995	2.70	-2.6952	2.43e-01		
8143714	0.1318	0.01005092	2.70	-2.6952	1.80e-01	ZNF777	zinc finger protein 777
8049128	0.1318	0.01005166	2.70	-2.6953	2.62e-01	ALPPL2	alkaline phosphatase, placental like 2
7998749	0.1319	0.01005734	2.70	-2.6958	2.25e-01	BRICD5	BRICHOS domain containing 5
8033190	0.1319	0.01006982	2.70	-2.6968	3.21e-01	SLC25A23	solute carrier family 25 member 23
7941111	0.1319	0.01007082	2.70	-2.6969	1.95e-01	ARL2-SNX15///SNX15	ARL2-SNX15 readthrough (NMD candidate)///sorting nexin 15
8009832	0.1319	0.01007413	2.70	-2.6971	1.76e-01	TSEN54	tRNA splicing endonuclease subunit 54
8041937	0.1319	0.01007599	2.70	-2.6973	1.30e-01	FLJ46838	FLJ46838 protein
7952274	0.1319	0.01008108	2.69	-2.6977	2.09e-01	NECTIN1	nectin cell adhesion molecule 1
7917516	0.1319	0.01009069	-2.69	-2.6985	-4.44e-01	GBP1P1///GBP3///GBP1	guanylate binding protein 1 pseudogene 1///guanylate binding protein 3///guanylate binding protein 1
8180166	0.1319	0.01009435	2.69	-2.6988	3.18e-01	TAPBP	TAP binding protein (tapasin)
7916851	0.1319	0.01010088	-2.69	-2.6993	-1.74e-01		
8145818	0.1319	0.01010518	-2.69	-2.6997	-1.31e-01		
8042705	0.1321	0.01012209	2.69	-2.7011	1.71e-01	SMYD5	SMYD family member 5
7973101	0.1322	0.01014023	-2.69	-2.7025	-3.74e-01	RNASE6	ribonuclease A family member k6
8062404	0.1322	0.01014432	2.69	-2.7029	1.98e-01	LOC100287792	uncharacterized LOC100287792
8026250	0.1322	0.01014545	2.69	-2.703	1.54e-01	DCAF15	DDB1 and CUL4 associated factor 15
7948033	0.1325	0.01018527	-2.69	-2.7062	-2.29e-01		
7943413	0.1325	0.01018686	-2.69	-2.7063	-4.92e-01	BIRC3	baculoviral IAP repeat containing 3
7938687	0.1325	0.01018902	-2.69	-2.7065	-5.21e-01	NUCB2	nucleobindin 2
8173713	0.1325	0.01019607	-2.69	-2.7071	-4.73e-01	MAGT1	magnesium transporter 1
8019798	0.1325	0.01019927	2.69	-2.7073	2.22e-01	MAFG	MAF bZIP transcription factor G
7997662	0.1325	0.01020666	2.69	-2.7079	1.60e-01	KIAA0513	KIAA0513
7909102	0.1325	0.01020691	-2.69	-2.7079	-1.94e-01		
8103646	0.1325	0.01020731	-2.69	-2.708	-2.52e-01	NEK1	NIMA related kinase 1
8045205	0.1325	0.01021361	2.69	-2.7085	2.85e-01	LOC646743///TISP43	uncharacterized LOC646743///uncharacterized LOC150527
8102730	0.1325	0.01021443	-2.69	-2.7085	-3.98e-01	MFSD8	major facilitator superfamily domain containing 8
8044613	0.1325	0.0102156	-2.69	-2.7086	-4.14e-01	CBWD6///CBWD3///CBWD5///CBWD2///CBWD1///CBWD6///CBWD3///CBWD5///CBWD1	COBW domain containing 6///COBW domain containing 3///COBW domain containing 5///COBW domain containing 2///COBW domain containing 1///COBW domain containing 6///COBW domain containing 3///COBW domain containing 5///COBW domain containing 1
7948137	0.1325	0.01022164	2.69	-2.7091	1.47e-01	OR5M8	olfactory receptor family 5 subfamily M member 8
8069608	0.1325	0.01023624	2.69	-2.7103	8.63e-02		
8092021	0.1325	0.01023684	-2.69	-2.7103	-4.42e-01	LRRC31	leucine rich repeat containing 31
7965060	0.1325	0.01024762	-2.69	-2.7112	-3.96e-01	BBS10	Bardet-Biedl syndrome 10
8029029	0.1325	0.01025475	2.69	-2.7118	2.12e-01	HNRNPUL1	heterogeneous nuclear ribonucleoprotein U like 1
7924773	0.1325	0.01025669	-2.69	-2.7119	-2.61e-01	CDC42BPA	CDC42 binding protein kinase alpha
8167042	0.1325	0.01026063	2.69	-2.7123	1.34e-01	RBM10	RNA binding motif protein 10
7915015	0.1325	0.01027121	-2.69	-2.7131	-2.75e-01	GNL2	G protein nucleolar 2
8042601	0.1325	0.01027179	-2.69	-2.7132	-3.65e-01	ZNF638	zinc finger protein 638
8165663	0.1325	0.01027693	-2.69	-2.7136	-8.39e-01		
8178090	0.1325	0.01028488	-2.69	-2.7142	-2.43e-01	C6orf48///SVIL	chromosome 6 open reading frame 48///supervillin
8066198	0.1325	0.01028789	2.69	-2.7144	1.99e-01		
7990273	0.1325	0.01028875	2.69	-2.7145	2.08e-01	STOML1	stomatin like 1
7930777	0.1325	0.01029015	2.69	-2.7146	1.12e-01	PNLIP///COL1A2	pancreatic lipase///collagen type I alpha 2 chain
8078479	0.1325	0.01029358	-2.69	-2.7149	-2.28e-01	PDCD6IP	programmed cell death 6 interacting protein
8094848	0.1325	0.0102983	-2.69	-2.7153	-3.68e-01	SLC30A9	solute carrier family 30 member 9
7982018	0.1325	0.01029954	2.69	-2.7154	3.58e-01	SNORD115-24///SNORD115-44///SNORD115-43///SNORD115-42///SNORD115-41///SNORD115-40///SNORD115-39///SNORD115-38///SNORD115-36///SNORD115-34///SNORD115-30///SNORD115-29///SNORD115-26///SNORD115-22///SNORD115-21///SNORD115-16///SNORD115-15///SNORD115-14///SNORD115-13///SNORD115-12///SNORD115-11///SNORD115-10///SNORD115-9///SNORD115-8///SNORD115-6///SNORD115-5///SNORD115-4///SNORD115-1///SNRPN	small nucleolar RNA, C/D box 115-24///small nucleolar RNA, C/D box 115-44///small nucleolar RNA, C/D box 115-43///small nucleolar RNA, C/D box 115-42///small nucleolar RNA, C/D box 115-41///small nucleolar RNA, C/D box 115-40///small nucleolar RNA, C/D box 115-39///small nucleolar RNA, C/D box 115-38///small nucleolar RNA, C/D box 115-36///small nucleolar RNA, C/D box 115-34///small nucleolar RNA, C/D box 115-30///small nucleolar RNA, C/D box 115-29///small nucleolar RNA, C/D box 115-26///small nucleolar RNA, C/D box 115-22///small nucleolar RNA, C/D box 115-21///small nucleolar RNA, C/D box 115-16///small nucleolar RNA, C/D box 115-15///small nucleolar RNA, C/D box 115-14///small nucleolar RNA, C/D box 115-13///small nucleolar RNA, C/D box 115-12///small nucleolar RNA, C/D box 115-11///small nucleolar RNA, C/D box 115-10///small nucleolar RNA, C/D box 115-9///small nucleolar RNA, C/D box 115-8///small nucleolar RNA, C/D box 115-6///small nucleolar RNA, C/D box 115-5///small nucleolar RNA, C/D box 115-4///small nucleolar RNA, C/D box 115-1///small nuclear ribonucleoprotein polypeptide N
7902771	0.1325	0.01030878	-2.69	-2.7161	-4.14e-01	SH3GLB1	SH3 domain containing GRB2 like endophilin B1
8117020	0.1325	0.01030929	2.69	-2.7162	1.66e-01	MYLIP	myosin regulatory light chain interacting protein
8064415	0.1325	0.01031341	2.69	-2.7165	2.39e-01	TMEM74B	transmembrane protein 74B
7993167	0.1325	0.01032424	-2.69	-2.7173	-4.19e-01	ATF7IP2	activating transcription factor 7 interacting protein 2
7967727	0.1325	0.01033079	2.69	-2.7179	2.19e-01	GALNT9	polypeptide N-acetylgalactosaminyltransferase 9
8003478	0.1325	0.01033425	2.69	-2.7181	2.08e-01	SPATA2L	spermatogenesis associated 2 like
8107868	0.1325	0.01033473	-2.69	-2.7182	-2.77e-01	CDC42SE2	CDC42 small effector 2
8002082	0.1325	0.0103359	2.69	-2.7183	2.67e-01	GFOD2	glucose-fructose oxidoreductase domain containing 2
7905051	0.1325	0.01033768	-2.69	-2.7184	-1.31e-01	PPIAL4C///PPIAL4A///PPIAL4G///PPIA	peptidylprolyl isomerase A like 4C///peptidylprolyl isomerase A like 4A///peptidylprolyl isomerase A like 4G///peptidylprolyl isomerase A
8028016	0.1325	0.01034121	2.68	-2.7187	1.67e-01	PROSER3	proline and serine rich 3
8096333	0.1325	0.01034504	2.68	-2.719	8.31e-02		
7973896	0.1325	0.01034728	2.68	-2.7192	9.18e-01	RNVU1-17///RNU1-1///RNU1-2///RNU1-3///RNVU1-7///RNVU1-18///RNU1-4	RNA, variant U1 small nuclear 17///RNA, U1 small nuclear 1///RNA, U1 small nuclear 2///RNA, U1 small nuclear 3///RNA, variant U1 small nuclear 7///RNA, variant U1 small nuclear 18///RNA, U1 small nuclear 4
7992639	0.1325	0.01035562	2.68	-2.7198	2.62e-01	TBC1D24	TBC1 domain family member 24
8012226	0.1326	0.01036744	2.68	-2.7208	1.70e-01	FXR2	FMR1 autosomal homolog 2
8093997	0.1326	0.01037312	2.68	-2.7212	2.49e-01	SORCS2	sortilin related VPS10 domain containing receptor 2
8154848	0.1326	0.01037921	-2.68	-2.7217	-2.18e-01	PRSS3	protease, serine 3
7965478	0.1327	0.01039255	-2.68	-2.7228	-4.84e-01		
8028940	0.1327	0.01039595	2.68	-2.723	2.11e-01	RAB4B-EGLN2///EGLN2	RAB4B-EGLN2 readthrough (NMD candidate)///egl-9 family hypoxia inducible factor 2
7972223	0.1327	0.01039611	2.68	-2.7231	1.29e-01		
8032815	0.1327	0.01040762	2.68	-2.724	2.32e-01	UBXN6	UBX domain protein 6
8059097	0.1327	0.01040881	2.68	-2.7241	1.88e-01	CNPPD1	cyclin Pas1/PHO80 domain containing 1
7899361	0.1327	0.01041237	-2.68	-2.7243	-3.10e-01	STX12	syntaxin 12
8044263	0.1328	0.01042812	-2.68	-2.7256	-3.97e-01	RANBP2	RAN binding protein 2
7911701	0.1328	0.01043064	2.68	-2.7258	1.84e-01	MORN1	MORN repeat containing 1
8039511	0.1329	0.01043733	2.68	-2.7263	2.06e-01	ISOC2	isochorismatase domain containing 2
8177169	0.1329	0.01044851	2.68	-2.7272	2.71e-01	VCX3B///VCY1B///VCX3A///VCX2///VCX///VCY	variable charge, X-linked 3B///variable charge, Y-linked 1B///variable charge, X-linked 3A///variable charge, X-linked 2///variable charge, X-linked///variable charge, Y-linked
8172803	0.1329	0.01044955	2.68	-2.7273	4.33e-01		
7978568	0.1329	0.0104557	2.68	-2.7278	9.17e-01	RNVU1-17///RNU1-1///RNU1-2///RNU1-3///RNVU1-7///RNVU1-18///RNU1-4	RNA, variant U1 small nuclear 17///RNA, U1 small nuclear 1///RNA, U1 small nuclear 2///RNA, U1 small nuclear 3///RNA, variant U1 small nuclear 7///RNA, variant U1 small nuclear 18///RNA, U1 small nuclear 4
8121370	0.1329	0.01046107	-2.68	-2.7282	-1.42e-01	ARMC2	armadillo repeat containing 2
7934477	0.133	0.01047529	2.68	-2.7293	1.66e-01	CAMK2G	calcium/calmodulin dependent protein kinase II gamma
8091141	0.1331	0.01048249	-2.68	-2.7299	-3.03e-01	XRN1	5'-3' exoribonuclease 1
7899562	0.1331	0.01048508	2.68	-2.7301	2.38e-01	PTPRU	protein tyrosine phosphatase, receptor type U
7974047	0.1331	0.01049694	2.68	-2.731	2.55e-01	SSTR1	somatostatin receptor 1
8172056	0.1332	0.01050309	-2.68	-2.7315	-2.07e-01	RPGR	retinitis pigmentosa GTPase regulator
8121927	0.1332	0.01050962	-2.68	-2.732	-2.41e-01	RNF146	ring finger protein 146
8055236	0.1332	0.01051584	2.68	-2.7325	2.81e-01	LOC646743///TISP43	uncharacterized LOC646743///uncharacterized LOC150527
7964701	0.1334	0.01053394	-2.68	-2.7339	-2.48e-01	GNS	glucosamine (N-acetyl)-6-sulfatase
8076344	0.1334	0.01053628	2.68	-2.7341	2.64e-01	POLR3H	RNA polymerase III subunit H
8074878	0.1335	0.01055094	2.68	-2.7352	4.85e-01		
8093440	0.1336	0.01056783	2.68	-2.7366	2.63e-01	FGFRL1	fibroblast growth factor receptor-like 1
8134880	0.1336	0.01056805	2.68	-2.7366	2.15e-01	MOSPD3	motile sperm domain containing 3
7961285	0.1336	0.01057512	-2.68	-2.7371	-3.83e-01	TAS2R20	taste 2 receptor member 20
8037856	0.1336	0.01058007	2.68	-2.7375	2.17e-01	ZC3H4	zinc finger CCCH-type containing 4
8147156	0.1336	0.01058993	-2.68	-2.7383	-3.12e-01	WWP1	WW domain containing E3 ubiquitin protein ligase 1
8001531	0.1336	0.0105902	2.68	-2.7383	2.83e-01	MT1G	metallothionein 1G
7985959	0.1337	0.0106073	2.67	-2.7396	1.72e-01	GDPGP1	GDP-D-glucose phosphorylase 1
8051793	0.1337	0.0106141	2.67	-2.7401	4.52e-01	OXER1	oxoeicosanoid receptor 1
8029642	0.1337	0.01062143	2.67	-2.7407	2.10e-01	MARK4	microtubule affinity regulating kinase 4
7989657	0.1337	0.01062277	-2.67	-2.7408	-1.38e-01	KIAA0101	KIAA0101
8131143	0.1337	0.01062876	2.67	-2.7413	2.29e-01	LFNG	LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase
8127141	0.1337	0.01063259	2.67	-2.7416	1.38e-01		
8112121	0.1337	0.01064316	-2.67	-2.7424	-3.14e-01	SLC38A9	solute carrier family 38 member 9
7897691	0.1337	0.01064448	-2.67	-2.7425	-1.41e-01	DISP3	dispatched RND transporter family member 3
7906952	0.1337	0.01064776	2.67	-2.7428	1.75e-01		
7987361	0.1337	0.01065008	-2.67	-2.7429	-3.50e-01	ZNF770	zinc finger protein 770
8176566	0.1337	0.01065238	-2.67	-2.7431	-1.03		
8030866	0.1337	0.01065553	-2.67	-2.7434	-3.99e-01	FPR3	formyl peptide receptor 3
7982050	0.1339	0.01067395	2.67	-2.7448	4.39e-01	SNORD115-24///SNORD115-44///SNORD115-43///SNORD115-42///SNORD115-41///SNORD115-40///SNORD115-39///SNORD115-38///SNORD115-36///SNORD115-34///SNORD115-31///SNORD115-29///SNORD115-26///SNORD115-25///SNORD115-22///SNORD115-21///SNORD115-20///SNORD115-19///SNORD115-18///SNORD115-17///SNORD115-16///SNORD115-15///SNORD115-14///SNORD115-13///SNORD115-12///SNORD115-11///SNORD115-10///SNORD115-9///SNORD115-8///SNORD115-7///SNORD115-6///SNORD115-5///SNORD115-4///SNORD115-3///SNORD115-1///SNRPN	small nucleolar RNA, C/D box 115-24///small nucleolar RNA, C/D box 115-44///small nucleolar RNA, C/D box 115-43///small nucleolar RNA, C/D box 115-42///small nucleolar RNA, C/D box 115-41///small nucleolar RNA, C/D box 115-40///small nucleolar RNA, C/D box 115-39///small nucleolar RNA, C/D box 115-38///small nucleolar RNA, C/D box 115-36///small nucleolar RNA, C/D box 115-34///small nucleolar RNA, C/D box 115-31///small nucleolar RNA, C/D box 115-29///small nucleolar RNA, C/D box 115-26///small nucleolar RNA, C/D box 115-25///small nucleolar RNA, C/D box 115-22///small nucleolar RNA, C/D box 115-21///small nucleolar RNA, C/D box 115-20///small nucleolar RNA, C/D box 115-19///small nucleolar RNA, C/D box 115-18///small nucleolar RNA, C/D box 115-17///small nucleolar RNA, C/D box 115-16///small nucleolar RNA, C/D box 115-15///small nucleolar RNA, C/D box 115-14///small nucleolar RNA, C/D box 115-13///small nucleolar RNA, C/D box 115-12///small nucleolar RNA, C/D box 115-11///small nucleolar RNA, C/D box 115-10///small nucleolar RNA, C/D box 115-9///small nucleolar RNA, C/D box 115-8///small nucleolar RNA, C/D box 115-7///small nucleolar RNA, C/D box 115-6///small nucleolar RNA, C/D box 115-5///small nucleolar RNA, C/D box 115-4///small nucleolar RNA, C/D box 115-3///small nucleolar RNA, C/D box 115-1///small nuclear ribonucleoprotein polypeptide N
8171802	0.1339	0.01067417	-2.67	-2.7448	-2.02e-01	ACOT9	acyl-CoA thioesterase 9
8142852	0.1339	0.01067872	-2.67	-2.7451	-2.46e-01	TNPO3	transportin 3
8099447	0.1339	0.01069018	2.67	-2.746	2.17e-01		
7898556	0.1339	0.01069229	2.67	-2.7462	2.04e-01	PQLC2	PQ loop repeat containing 2
8138670	0.134	0.01070731	-2.67	-2.7473	-3.38e-01	HNRNPA2B1	heterogeneous nuclear ribonucleoprotein A2/B1
8101099	0.1341	0.01071362	-2.67	-2.7478	-3.13e-01	SDAD1	SDA1 domain containing 1
8048782	0.1341	0.01072322	2.67	-2.7486	1.58e-01	COL4A3	collagen type IV alpha 3 chain
8105523	0.1343	0.01075012	-2.67	-2.7506	-2.44e-01	KIF2A	kinesin family member 2A
8126452	0.1343	0.01075081	2.67	-2.7507	2.57e-01	PEX6	peroxisomal biogenesis factor 6
7990400	0.1343	0.01075581	2.67	-2.7511	1.56e-01	ULK3	unc-51 like kinase 3
8033465	0.1343	0.01076017	2.67	-2.7514	2.38e-01	TIMM44	translocase of inner mitochondrial membrane 44
8082380	0.1343	0.01076116	2.67	-2.7515	1.88e-01	ABTB1	ankyrin repeat and BTB domain containing 1
7957275	0.1343	0.01076818	2.67	-2.752	3.97e-01		
8135436	0.1344	0.0107799	2.67	-2.7529	9.89e-02	SLC26A4	solute carrier family 26 member 4
8175860	0.1345	0.01079522	2.67	-2.7541	2.88e-01	PDZD4	PDZ domain containing 4
8040630	0.1345	0.01079796	-2.67	-2.7543	-3.78e-01		
7981998	0.1345	0.01080319	2.67	-2.7547	1.64e-01	SNORD116-25	small nucleolar RNA, C/D box 116-25
8130556	0.1345	0.01080987	-2.67	-2.7552	-4.58e-01	SOD2	superoxide dismutase 2, mitochondrial
8128111	0.1345	0.0108107	-2.67	-2.7553	-3.21e-01	UBE2J1	ubiquitin conjugating enzyme E2 J1
8163023	0.1345	0.01081693	-2.67	-2.7557	-2.55e-01	IKBKAP	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase complex-associated protein
8089203	0.1345	0.01082042	-2.67	-2.756	-2.98e-01	SENP7	SUMO1/sentrin specific peptidase 7
7914202	0.1345	0.01082904	-2.67	-2.7566	-2.24e-01	SNHG12///SNORA16A///SNORA61///SNORA44///SNHG12	small nucleolar RNA host gene 12///small nucleolar RNA, H/ACA box 16A///small nucleolar RNA, H/ACA box 61///small nucleolar RNA, H/ACA box 44///small nucleolar RNA host gene 12
8034097	0.1345	0.0108294	2.67	-2.7567	2.13e-01	ILF3-AS1	ILF3 antisense RNA 1 (head to head)
7919576	0.1346	0.0108449	2.67	-2.7579	9.10e-01	RNVU1-17///RNU1-1///RNU1-2///RNU1-3///RNVU1-7///RNVU1-18///RNU1-4	RNA, variant U1 small nuclear 17///RNA, U1 small nuclear 1///RNA, U1 small nuclear 2///RNA, U1 small nuclear 3///RNA, variant U1 small nuclear 7///RNA, variant U1 small nuclear 18///RNA, U1 small nuclear 4
7910381	0.1346	0.01084875	-2.67	-2.7581	-3.04e-01	DUSP5P1	dual specificity phosphatase 5 pseudogene 1
8002342	0.1346	0.01085105	-2.67	-2.7583	-4.78e-01		
8049657	0.1346	0.01085894	2.67	-2.7589	2.42e-01	ASB1	ankyrin repeat and SOCS box containing 1
8057559	0.1346	0.01086011	2.67	-2.759	6.54e-02	PRO2964	uncharacterized protein PRO2964
8168794	0.1346	0.010863	-2.67	-2.7592	-1.35e-01	CENPI	centromere protein I
7936284	0.1346	0.01087232	-2.67	-2.7599	-2.05e-01	XPNPEP1	X-prolyl aminopeptidase 1
8098848	0.1346	0.01087525	2.67	-2.7601	2.30e-01	SLC26A1	solute carrier family 26 member 1
8105714	0.1346	0.01088088	-2.66	-2.7606	-2.21e-01	SREK1	splicing regulatory glutamic acid and lysine rich protein 1
8176753	0.1347	0.01089015	2.66	-2.7613	9.48e-02	RBMY1J///RBMY1E///RBMY1D///RBMY1B///RBMY1A3P///RBMY1F///RBMY2FP///RBMY1A1	RNA binding motif protein, Y-linked, family 1, member J///RNA binding motif protein, Y-linked, family 1, member E///RNA binding motif protein, Y-linked, family 1, member D///RNA binding motif protein, Y-linked, family 1, member B///RNA binding motif protein, Y-linked, family 1, member A3 pseudogene///RNA binding motif protein, Y-linked, family 1, member F///RNA binding motif protein, Y-linked, family 2, member F pseudogene///RNA binding motif protein, Y-linked, family 1, member A1
8019517	0.1347	0.01089092	2.66	-2.7613	1.53e-01		
8005501	0.1347	0.01089783	-2.66	-2.7619	-4.22e-01	TVP23C-CDRT4///TVP23C///TVP23B	TVP23C-CDRT4 readthrough///trans-golgi network vesicle protein 23 homolog C (S. cerevisiae)///trans-golgi network vesicle protein 23 homolog B (S. cerevisiae)
8063283	0.1347	0.0109014	-2.66	-2.7621	-4.27e-01	CSE1L	chromosome segregation 1 like
7904930	0.1347	0.01090849	-2.66	-2.7627	-2.32e-01	GPR89A///GPR89B	G protein-coupled receptor 89A///G protein-coupled receptor 89B
8101002	0.1347	0.01091384	2.66	-2.7631	1.17e-01	BTC	betacellulin
7957735	0.1347	0.01091829	2.66	-2.7634	8.81e-02	MIR135A2	microRNA 135a-2
7912800	0.1347	0.01093085	2.66	-2.7643	9.09e-01	RNVU1-17///RNU1-1///RNU1-2///RNU1-3///RNVU1-7///RNVU1-18///RNU1-4	RNA, variant U1 small nuclear 17///RNA, U1 small nuclear 1///RNA, U1 small nuclear 2///RNA, U1 small nuclear 3///RNA, variant U1 small nuclear 7///RNA, variant U1 small nuclear 18///RNA, U1 small nuclear 4
8088803	0.1347	0.01093291	2.66	-2.7645	1.58e-01	EIF4E3	eukaryotic translation initiation factor 4E family member 3
7901135	0.1347	0.01094079	-2.66	-2.7651	-2.41e-01	TMEM69	transmembrane protein 69
7944769	0.1347	0.01094172	2.66	-2.7652	1.53e-01	GRAMD1B	GRAM domain containing 1B
7898585	0.1347	0.01094306	2.66	-2.7653	2.24e-01	MINOS1-NBL1///NBL1	MINOS1-NBL1 readthrough///neuroblastoma 1, DAN family BMP antagonist
7912850	0.1347	0.01094746	2.66	-2.7656	9.09e-01	RNVU1-17///RNU1-1///RNU1-2///RNU1-3///RNVU1-7///RNVU1-18///RNU1-4	RNA, variant U1 small nuclear 17///RNA, U1 small nuclear 1///RNA, U1 small nuclear 2///RNA, U1 small nuclear 3///RNA, variant U1 small nuclear 7///RNA, variant U1 small nuclear 18///RNA, U1 small nuclear 4
7926319	0.1347	0.01095182	-2.66	-2.7659	-1.86e-01	SUV39H2	suppressor of variegation 3-9 homolog 2
7930179	0.1348	0.01096706	-2.66	-2.7671	-1.78e-01		
7988286	0.1348	0.01097475	-2.66	-2.7676	-2.68e-01	SPG11	spastic paraplegia 11 (autosomal recessive)
8027414	0.1348	0.01097533	-2.66	-2.7677	-1.92e-01		
7898375	0.1349	0.01099467	2.66	-2.7691	9.09e-01	RNVU1-17///RNU1-1///RNU1-2///RNU1-3///RNVU1-7///RNVU1-18///RNU1-4	RNA, variant U1 small nuclear 17///RNA, U1 small nuclear 1///RNA, U1 small nuclear 2///RNA, U1 small nuclear 3///RNA, variant U1 small nuclear 7///RNA, variant U1 small nuclear 18///RNA, U1 small nuclear 4
8071516	0.1349	0.01100161	2.66	-2.7697	1.91e-01	BCRP2///BCR	breakpoint cluster region pseudogene 2///BCR, RhoGEF and GTPase activating protein
8178346	0.1349	0.01100586	2.66	-2.77	1.91e-01	GNL1	G protein nucleolar 1 (putative)
8035956	0.1349	0.01101356	2.66	-2.7705	3.35e-01		
8162455	0.1349	0.01101484	2.66	-2.7706	2.88e-01	NINJ1	ninjurin 1
7991088	0.1349	0.01101812	2.66	-2.7709	2.81e-01	LOC727751///GOLGA2P3Y///GOLGA2P7///GOLGA2P2Y///GOLGA2P10	golgin A2 pseudogene///golgin A2 pseudogene 3, Y-linked///golgin A2 pseudogene 7///golgin A2 pseudogene 2, Y-linked///golgin A2 pseudogene 10
8058568	0.1349	0.01101977	2.66	-2.771	1.06e-01		
7927799	0.1349	0.01102733	-2.66	-2.7716	-4.56e-01	REEP3	receptor accessory protein 3
8140869	0.1349	0.01103127	2.66	-2.7719	1.28e-01	LRRD1	leucine rich repeats and death domain containing 1
7898411	0.1349	0.01103521	2.66	-2.7722	9.08e-01	RNVU1-17///RNU1-1///RNU1-2///RNU1-3///RNVU1-7///RNVU1-18///RNU1-4	RNA, variant U1 small nuclear 17///RNA, U1 small nuclear 1///RNA, U1 small nuclear 2///RNA, U1 small nuclear 3///RNA, variant U1 small nuclear 7///RNA, variant U1 small nuclear 18///RNA, U1 small nuclear 4
7903181	0.1349	0.01104624	2.66	-2.773	9.42e-02		
8122405	0.1349	0.01104629	2.66	-2.773	1.69e-01		
8037355	0.1349	0.01105309	2.66	-2.7735	2.23e-01	ZNF428	zinc finger protein 428
8133062	0.1349	0.01105433	-2.66	-2.7736	-1.89e-01	ZNF273	zinc finger protein 273
8042917	0.1349	0.01105523	2.66	-2.7737	1.49e-01	DOK1	docking protein 1
7992388	0.135	0.01106624	2.66	-2.7745	2.36e-01	NUBP2	nucleotide binding protein 2
8100737	0.135	0.01106783	-2.66	-2.7746	-3.82e-01	UGT2B17///UGT2B15	UDP glucuronosyltransferase family 2 member B17///UDP glucuronosyltransferase family 2 member B15
8022283	0.135	0.01107703	-2.66	-2.7753	-2.41e-01	PIEZO2	piezo type mechanosensitive ion channel component 2
8030908	0.1351	0.01108547	-2.66	-2.7759	-2.56e-01	ZNF480	zinc finger protein 480
7940561	0.1352	0.01109971	-2.66	-2.777	-2.03e-01	FEN1	flap structure-specific endonuclease 1
